employee_id,full_name_ar,national_id,department,job_title,monthly_salary_sar,bank_iban,mobile,biometric_on_file,hire_date
E01633,أسماء العسيري,1064065384,تقنية المعلومات,أخصائي,33000,SA5723848035391514530940,+966527098340,نعم,2021-07-24
E01634,عبدالعزيز الشريف,1254006941,التدقيق الداخلي,منسق,14500,SA2871403884510320597331,+966528106969,لا,2014-03-30
E01635,صقر المرواني,1889349187,التشغيل,مشرف,8500,SA8067097595679467516510,+966553920235,لا,2022-08-15
E01636,رامي السلمي,1658904196,إدارة المعرفة,محلل,27500,SA6342609179502460811680,+966505245639,نعم,2014-07-22
E01637,مازن الحربي,1247721358,التخطيط والتطوير,موظف خدمة عملاء,18000,SA4963116430862716319426,+966591754569,لا,2010-01-21
E01638,شيماء المالكي,1791745456,التشغيل,أخصائي,33000,SA1960968587505275254535,+966589611324,نعم,2026-03-15
E01639,عبدالكريم العمري,1997795289,ضبط الجودة,أمين مستودع,18000,SA8930252791093413983834,,نعم,2018-02-01
E01640,معاذ القحطاني,1420796631,التشغيل,مطور برمجيات,41000,SA4121008342225294144072,+966583301252,لا,2023-01-29
E01641,الجوهرة البلوي,1445845967,ضبط الجودة,أمين مستودع,41000,SA4398123712823086433733,+966537497412,لا,2019-12-28
E01642,معاذ الجهني,100148701,الاتصال المؤسسي,مختص,55000,SA5825682563604449855236,+966561716783,لا,2010-07-07
E01643,كريم العسيري,1969297827,ضبط الجودة,مسؤول مشتريات,14500,SA5565742022379881271636,+966537588328,نعم,2011-02-26
E01644,ميساء العمري,1208776243,الخدمات المساندة,مدير عام مساعد,22000,SA1815470848071135664948,+966558502340,نعم,2012-05-26
E01645,خلود الجهني,1799450067,الاتصال المؤسسي,مسؤول مشتريات,6500,SA0725478877854519658048,+966557735347,نعم,2013-12-29
E01646,هبة الغامدي,1224569457,التشغيل,مسؤول مشتريات,41000,SA3990478867559527146640,+966546901430,نعم,2022-09-04
E01647,أريج الجهني,1156479113,التدقيق الداخلي,رئيس قسم,6500,SA2211961119796178469185,+966524702448,نعم,2013-02-10
E01648,غدير السهلي,1798333538,الاتصال المؤسسي,باحث,18000,SA0642410118864505359362,+966560239935,لا,2013-08-02
E01649,وفاء الفيفي,1934451095,الاتصال المؤسسي,مستشار,27500,SA0615586354664199251377,+966535447790,لا,2024-06-06
E01650,هبة الزبيدي,1074552975,الاتصال المؤسسي,مدير,6500,SA2111546706649683954194,+966550209203,نعم,2011-12-03
E01651,عبدالكريم الدوسري,1034542496,المشتريات,مستشار,6500,SA9225137503727458308916,+966578845226,لا,2023-12-30
E01652,رند الرشيدي,1565149125,ضبط الجودة,مستشار,55000,SA0393597576273335607430,+966589920797,لا,2024-10-28
E01653,فهد السواط,1113270530,إدارة المخاطر,مطور برمجيات,27500,SA4844008857308943753561,+966526762568,لا,2022-09-30
E01654,ناصر الحربي,1333715280,تقنية المعلومات,مهندس,55000,SA1769373579018243421363,+966587203435,نعم,2016-08-02
E01655,هيفاء الغامدي,1550184467,الشؤون القانونية,مدقق حسابات,14500,SA5124794549781595452957,+966590674666,نعم,2011-01-04
E01656,شهاب العامري,1106548587,الخدمات المساندة,مدير عام مساعد,27500,SA8739912152944642203593,+966507348064,لا,2017-03-31
E01657,إيمان السلمي,1121712796,المالية,منسق,55000,SA4872882017160849964912,+966554314582,لا,2025-04-24
E01658,مياء البقمي,1230066423,إدارة المعرفة,مشرف,22000,SA7599589408669455963152,+966572205753,لا,2018-08-14
E01659,تالا الزهراني,1934903574,التخطيط والتطوير,رئيس قسم,27500,SA0939740105427915965598,,لا,2024-12-02
E01660,راشد المالكي,1749019491,التخطيط والتطوير,كبير محللين,8500,SA4184451653831102581678,+966527043379,نعم,2021-09-06
E01661,صالح السبيعي,1468823073,إدارة المخاطر,منسق,14500,SA4168850117359183954038,+966537109128,لا,2025-02-13
E01662,وليد الصاعدي,1265491074,التخطيط والتطوير,مستشار,55000,SA4212312338875771574897,+966519841549,لا,2015-01-16
E01663,أمل السديري,1198800185,الاتصال المؤسسي,مدير,27500,SA7048592468932581377480,+966568354712,لا,2013-03-03
E01664,رؤيا المقرن,1141420008,التشغيل,محلل,33000,SA5603566210416887219819,+966591661864,لا,2012-09-23
E01665,كريم القرني,1135513776,التشغيل,مدقق حسابات,8500,SA6117446008301933122482,+966515879908,لا,2017-12-10
E01666,عادل الرويلي,1700151424,التخطيط والتطوير,أخصائي,18000,SA2630268005914073156937,+966518498654,نعم,2012-07-30
E01667,ريم العمري,1589520285,تقنية المعلومات,مهندس,41000,SA6445824997511852237285,+966571028830,لا,2013-09-23
E01668,ديمة الحربي,1186040265,ضبط الجودة,مهندس,22000,SA6301285236096982922799,+966576988612,لا,2018-03-21
E01669,هند الدوسري,1339206649,التشغيل,مصمم,6500,SA6531955715814849332430,+966566459252,لا,2019-04-01
E01670,العنود السهلي,1074353499,التدقيق الداخلي,مشرف,55000,SA2809073825282562107573,+966592440938,لا,2025-11-21
E01671,رند السبيعي,1442203988,التشغيل,مهندس,8500,SA8283469321349388089930,+966541505809,لا,2020-04-21
E01672,ميساء الزياني,1029988621,الشؤون القانونية,محاسب,14500,SA5423564603007456650955,+966594792091,نعم,2015-12-28
E01673,أنوار اليامي,1803500360,المشتريات,موظف خدمة عملاء,33000,SA1044779617576735338405,+966578998381,لا,2013-07-13
E01674,سامي الربيعي,1223440957,الخدمات المساندة,رئيس قسم,55000,SA1949200789696333176175,+966537062292,لا,2012-09-10
E01675,سارة الغامدي,1979608336,الشؤون القانونية,مسؤول مشتريات,27500,SA3434132986517948392343,+966514573068,لا,2017-05-18
E01676,لين الربيعي,1745957736,المالية,مستشار,11000,SA6429846964220107066357,+966529043267,لا,2013-03-02
E01677,رند العمري,1512575687,المشتريات,مهندس,6500,SA8094643735606548345480,+966517803268,نعم,2016-06-11
E01678,هند الرشيدي,1997956022,تقنية المعلومات,موظف خدمة عملاء,41000,SA1762459782516685177437,+966532093211,نعم,2018-04-13
E01679,عبدالعزيز الزهراني,1958062430,الاتصال المؤسسي,منسق,11000,SA8358843656629103272363,+966593711025,لا,2013-01-21
E01680,حسن المقرن,1604991370,الموارد البشرية,محاسب,6500,SA7181876473044450204813,+966566823448,لا,2022-01-01
E01681,مشعل الهاجري,1149570002,المشتريات,باحث,11000,SA4189127485821916850392,+966562582285,لا,2011-10-11
E01682,أسماء السبيعي,1491274047,المشتريات,مدير عام مساعد,41000,SA6718948159244451823636,+966518700225,نعم,2013-06-11
E01683,الجوهرة الشريف,1552819474,تقنية المعلومات,أمين مستودع,33000,SA1179012766219289740470,+966503651230,نعم,2014-12-03
E01684,هبة الربيعي,1161508021,الموارد البشرية,مسؤول مشتريات,11000,SA7118051787203128552711,+966508954073,نعم,2012-02-10
E01685,عمر الخالدي,1092389798,ضبط الجودة,أمين مستودع,33000,SA5067981207308993567347,+966523175283,نعم,2026-04-18
E01686,شهاب الزهراني,1826590703,ضبط الجودة,باحث,27500,SA2388151492523159442573,+966577009416,لا,2021-04-03
E01687,هند المقرن,1439817238,ضبط الجودة,مختص,6500,SA0747887370454192450724,+966584852977,نعم,2018-09-11
E01688,مازن السديري,1293419949,التدقيق الداخلي,مدقق حسابات,27500,SA3538350934368848834360,+966571348044,لا,2017-04-27
E01689,سعد المالكي,1757215056,إدارة المعرفة,أمين مستودع,6500,SA2742218328990393869479,+966582782041,لا,2014-01-23
E01690,حمد الصاعدي,1824160020,إدارة المخاطر,محلل,22000,SA4789025394516493678970,+966548268637,نعم,2019-05-01
E01691,فهد الحربي,1058173905,التخطيط والتطوير,مدير عام مساعد,27500,SA1858116544584388744705,+966501174006,لا,2026-02-21
E01692,عبدالعزيز القرشي,1967254358,الخدمات المساندة,محلل,22000,SA7196723068241778221170,+966546211504,لا,2022-11-19
E01693,مساعد الغامدي,1531274262,الشؤون القانونية,مصمم,41000,SA1598460458394530032014,+966576121916,نعم,2016-04-07
E01694,ابتسام البلوي,1831150683,المشتريات,محاسب,14500,SA8192767883155748827206,+966580784784,لا,2023-07-06
E01695,رند العرجاني,1937217659,تقنية المعلومات,مسؤول مشتريات,33000,SA3520669463555926374585,+966554596274,لا,2011-10-10
E01696,أيمن السديري,1371957158,ضبط الجودة,مستشار,11000,SA5534664654580811335257,+966559173041,لا,2011-07-14
E01697,صفاء العوفي,1700924036,التدقيق الداخلي,موظف خدمة عملاء,22000,SA8759239155745779606040,+966539451628,نعم,2012-11-10
E01698,إيمان المسعود,1081359802,تقنية المعلومات,مسؤول مشتريات,41000,SA6996766698345990549051,+966568242911,لا,2010-06-02
E01699,رؤيا الثبيتي,1841568551,إدارة المعرفة,مصمم,18000,SA8003455769537894400485,+966534982283,لا,2012-10-08
E01700,بشاير السديري,1854331848,التدقيق الداخلي,موظف خدمة عملاء,33000,SA2429847387908227977461,+966589225490,لا,2012-02-25
E01701,صفاء المقرن,1559042682,المالية,مهندس,11000,SA7435537273624171942146,+966584148701,لا,2011-02-20
E01702,عبدالعزيز الهاجري,1687955540,ضبط الجودة,محاسب,22000,SA6463190390828365847118,+966566191371,نعم,2011-03-30
E01703,نورة السواط,1101563920,الخدمات المساندة,مهندس,8500,SA3351754111361737251060,+966529785973,نعم,2017-03-06
E01704,هبة الشهراني,1100563392,ضبط الجودة,مطور برمجيات,27500,SA1662927309381835919434,+966594691831,نعم,2016-09-22
E01705,صفاء البقمي,1979582820,المشتريات,مدقق حسابات,8500,SA1860078853749249864730,+966531060328,نعم,2019-01-04
E01706,نواف الزهراني,1234559498,المشتريات,محلل,11000,SA7801072827914688076911,+966522223665,لا,2023-12-03
E01707,هيفاء الخالدي,1027442654,التخطيط والتطوير,مختص,6500,SA2391922276657028631471,+966514561546,نعم,2023-01-01
E01708,شهد السديري,1435975451,التشغيل,موظف خدمة عملاء,27500,SA2544133039980116811332,+966525381613,لا,2021-06-30
E01709,عبدالرحمن الربيعي,1410202236,التخطيط والتطوير,مهندس,41000,SA0425526103681441128293,+966536777642,نعم,2011-07-11
E01710,هاني البلوي,1350922611,التشغيل,كبير محللين,8500,SA1407039014717848537299,+966522486319,نعم,2013-06-09
E01711,إيمان السديري,1868122860,الشؤون القانونية,مدير,55000,SA5337509145437212406625,+966578761156,لا,2017-10-11
E01712,سحر الشمري,1758804098,إدارة المعرفة,باحث,11000,SA2956697306033519723618,+966508229322,لا,2017-08-08
E01713,هبة الزهراني,1408811071,الموارد البشرية,مطور برمجيات,27500,SA7460413372683087165201,+966588698836,نعم,2012-05-26
E01714,نايف الدوسري,1087048441,إدارة المعرفة,مطور برمجيات,27500,SA0726583031403323348045,+966568071375,لا,2018-04-11
E01715,وفاء الحوساوي,1103200380,التشغيل,مدير عام مساعد,18000,SA0846965830991442475422,+966599921043,لا,2010-12-26
E01716,سمر الرشيدي,1238441149,التدقيق الداخلي,رئيس قسم,22000,SA2577099911066945109792,+966524374151,لا,2010-08-07
E01717,أحمد الدوسري,1232866002,التخطيط والتطوير,مصمم,8500,SA4585078404062164798087,+966516486365,نعم,2014-11-24
E01718,مياء المطيري,1102798699,المالية,أمين مستودع,33000,SA0443681592311074337557,+966536301065,نعم,2018-10-04
E01719,حسين الغامدي,1073253948,الشؤون القانونية,مهندس,14500,SA6473766902018703148187,+966540830693,نعم,2014-10-05
E01720,شهد العتيبي,1763235403,ضبط الجودة,مدير,11000,SA7423011009968346180582,+966567350554,لا,2013-05-12
E01721,عبدالعزيز الخالدي,1955822752,التشغيل,موظف خدمة عملاء,18000,SA7853002356522551278679,+966505546418,نعم,2015-01-15
E01722,غانم الحوساوي,1270795519,الموارد البشرية,أخصائي,8500,SA5827699694336748987686,+966567756359,نعم,2024-10-27
E01723,صالح الشريف,1894632593,الشؤون القانونية,مطور برمجيات,18000,SA2544874313845197144920,+966509825201,لا,2017-05-30
E01724,إبراهيم السهلي,1629915297,التخطيط والتطوير,مصمم,33000,SA4963813578272673722571,+966515759619,نعم,2026-05-08
E01725,فهد العامري,1728966100,إدارة المعرفة,أخصائي,22000,SA3623199824349258564042,+966581789611,نعم,2023-09-14
E01726,منصور المرواني,1326602016,تقنية المعلومات,محلل,8500,SA0567153503167305177196,+966528474430,نعم,2022-01-09
E01727,أيمن الرشيدي,1243629837,الشؤون القانونية,رئيس قسم,27500,SA1517706270624305418085,+966558162392,نعم,2026-02-10
E01728,رند السلمي,1475629315,التدقيق الداخلي,مهندس,22000,SA7894403713488531254702,+966594012388,لا,2023-07-27
E01729,عبدالرحمن المرواني,1795397668,التشغيل,محلل,27500,SA2095764873332211947151,+966539259704,لا,2013-10-27
E01730,رؤيا العتيبي,1272341676,التخطيط والتطوير,مختص,33000,SA9102936216675323714217,+966589180260,نعم,2014-02-02
E01731,ديمة التميمي,1464412525,إدارة المخاطر,مهندس,55000,SA9369952289182192698927,+966506493007,نعم,2017-02-05
E01732,ناصر القحطاني,1065111518,التخطيط والتطوير,مطور برمجيات,22000,SA4397858155947152851921,+966516642191,لا,2010-08-20
E01733,منى القحطاني,1542796436,الاتصال المؤسسي,أخصائي,22000,SA9854664350916051013522,+966568334328,نعم,2016-02-25
E01734,فيصل الربيعي,1448059780,إدارة المعرفة,باحث,55000,SA9714129525616890849031,+966553086211,لا,2011-04-22
E01735,لؤي الحوساوي,1766334237,الموارد البشرية,مدير,11000,SA6710785154924011198438,+966532230969,نعم,2020-08-17
E01736,نجود الصاعدي,1348441062,التخطيط والتطوير,رئيس قسم,11000,SA2750048387443945322515,+966598903191,لا,2018-03-21
E01737,يمنى الرويلي,1630074506,المشتريات,مهندس,33000,SA4061432414421077746187,,لا,2017-09-30
E01738,تركي الرشيدي,1360705824,الموارد البشرية,رئيس قسم,18000,SA9071605913318186098017,+966581876561,نعم,2011-06-22
E01739,بدر البقمي,1257240299,إدارة المخاطر,كبير محللين,8500,SA3782149804865241065855,+966586889770,نعم,2015-05-23
E01740,خلود الشريف,1705790960,الخدمات المساندة,رئيس قسم,41000,SA3651878723142265148880,+966513125935,لا,2024-10-08
E01741,حنان السبيعي,1338557273,ضبط الجودة,مهندس,33000,SA9252638036890737597950,+966542537775,لا,2010-11-09
E01742,عبدالله البلوي,1882612375,التدقيق الداخلي,مدير,6500,SA5282659033439282729912,+966513645924,نعم,2011-08-05
E01743,نجلاء الزبيدي,1839276183,إدارة المعرفة,منسق,55000,SA5372723627738281076965,+966505349994,نعم,2025-06-30
E01744,رنا السهلي,1353459876,إدارة المخاطر,مدير,6500,SA4935029969962133454105,+966515935409,نعم,2014-08-10
E01745,بيان البلوي,1801057264,الشؤون القانونية,رئيس قسم,33000,SA5593329173880087736409,+966583196101,لا,2021-09-13
E01746,عبير البقمي,1099179200,تقنية المعلومات,مصمم,22000,SA5402904013319610426636,+966515508024,نعم,2024-05-21
E01747,صقر المسعود,1498546835,التدقيق الداخلي,مدقق حسابات,33000,SA2175922149961510984919,+966536367293,لا,2022-02-01
E01748,محمد المالكي,1612437028,الشؤون القانونية,مشرف,22000,SA2186608184088731584214,+966529318517,لا,2012-08-25
E01749,نورة الربيعي,1262011347,التشغيل,محلل,8500,SA0235371686175456940549,+966532779191,لا,2020-10-23
E01750,عبدالوهاب القحطاني,1365647393,إدارة المعرفة,مستشار,33000,SA7086000955010461903348,+966518478946,نعم,2012-12-10
E01751,سلطان العمري,1956338766,التدقيق الداخلي,مستشار,33000,SA8373574772199458774740,+966562070699,نعم,2023-12-10
E01752,الجوهرة الهاجري,1172232645,إدارة المخاطر,مشرف,27500,SA3718544152215390821186,+966556967615,نعم,2026-02-22
E01753,سعد الزهراني,1880151590,المشتريات,كبير محللين,22000,SA5350148102645988632713,+966546836194,لا,2012-09-23
E01754,أنس الحربي,1453676445,الموارد البشرية,مطور برمجيات,11000,SA3545392258406187175751,+966510681769,نعم,2015-04-06
E01755,نجلاء العامري,1215850148,إدارة المخاطر,موظف خدمة عملاء,8500,SA9189496289904733722683,+966548875195,لا,2022-05-03
E01756,الجوهرة القرشي,1482920046,الاتصال المؤسسي,أمين مستودع,33000,SA8415383694606794593317,+966533675242,نعم,2012-12-21
E01757,مياء الرشيدي,1991933837,الشؤون القانونية,مسؤول مشتريات,27500,SA6817195706219811306884,+966533354349,لا,2021-03-11
E01758,عبدالوهاب الجهني,1733424772,تقنية المعلومات,باحث,8500,SA1515295946427778161466,+966547149022,لا,2011-05-24
E01759,صقر الحازمي,1022772873,التشغيل,مطور برمجيات,14500,SA0987862183267732256836,+966533509604,نعم,2024-02-10
E01760,ريم العرجاني,1072674524,المشتريات,محلل,41000,SA9295413447894295846435,+966555332070,نعم,2012-12-06
E01761,رانيا الحوساوي,1064354242,الخدمات المساندة,محاسب,27500,SA2520911995022645243771,+966592746389,لا,2020-11-19
E01762,رهف الحوساوي,1120575277,إدارة المعرفة,مدير عام مساعد,27500,SA6827692802622727000742,+966563572964,لا,2015-02-07
E01763,فاطمة الربيعي,1926133842,ضبط الجودة,منسق,6500,SA9178380144912501334239,,نعم,2024-01-31
E01764,رامي الصاعدي,1538041409,إدارة المعرفة,مدير عام مساعد,41000,SA5074353524326944119095,+966528400765,لا,2024-11-13
E01765,ريم العامري,1952607883,الشؤون القانونية,مدقق حسابات,11000,SA1000523185528650500133,+966567762502,لا,2023-04-30
E01766,هبة الفيفي,1002060885,الاتصال المؤسسي,مصمم,14500,SA5995683980794745384222,+966531911438,لا,2017-08-09
E01767,أحمد الحميدي,1380024941,الموارد البشرية,أمين مستودع,6500,SA3977227698798760730275,+966545935937,لا,2025-09-28
E01768,سمر القرشي,1922552466,إدارة المخاطر,رئيس قسم,41000,SA6328355735431792783701,+966558353976,نعم,2024-12-25
E01769,إبراهيم الربيعي,1226902870,إدارة المعرفة,أمين مستودع,8500,SA6558174467751620310431,+966522383628,لا,2012-06-06
E01770,شيماء القرشي,1193341391,الخدمات المساندة,محاسب,11000,SA8011270285534088364243,+966590062945,لا,2022-03-20
E01771,بشاير الرشيدي,1611770817,المشتريات,أمين مستودع,41000,SA4952538162813204640802,+966507400592,نعم,2020-03-22
E01772,مشعل الغامدي,1096890627,المالية,مصمم,6500,SA7266374353211667414855,+966521122911,لا,2023-11-07
E01773,فيصل العمري,1469757700,ضبط الجودة,أمين مستودع,14500,SA9303435614707106668061,+966555268281,نعم,2016-06-18
E01774,صالح الشمري,1562969871,تقنية المعلومات,رئيس قسم,55000,SA1407628925862783933780,+966540928424,لا,2019-05-20
E01775,مروة الشريف,1470250729,المالية,أمين مستودع,27500,SA5299085352689066302894,+966523714157,نعم,2019-12-29
E01776,العنود الفيفي,1197459959,الخدمات المساندة,مختص,55000,SA6087109483912475966845,+966522112760,لا,2024-07-22
E01777,تركي المرواني,1293895411,الخدمات المساندة,أخصائي,27500,SA2145146088631313627908,+966516431500,لا,2015-06-24
E01778,الجوهرة المرواني,1984469997,التدقيق الداخلي,باحث,33000,SA2420695267336638611647,+966559026997,لا,2012-11-07
E01779,حمد الشهراني,1895326286,المالية,مختص,14500,SA1872185615733508146498,+966508073520,نعم,2016-09-17
E01780,صالح السهلي,1327835151,المشتريات,كبير محللين,14500,SA3107667554103659202065,+966582324902,نعم,2011-10-31
E01781,سلمان الهاجري,1928606589,الموارد البشرية,منسق,18000,SA2952014202586818505084,+966564231006,لا,2023-10-03
E01782,مشعل الثبيتي,1829827615,التخطيط والتطوير,مختص,27500,SA5794326087080669067676,+966548903435,نعم,2023-04-24
E01783,الجوهرة العامري,1485828154,التشغيل,مسؤول مشتريات,18000,SA9030643796930660858191,+966511892213,نعم,2020-12-23
E01784,زينب السهلي,1323660116,ضبط الجودة,باحث,14500,SA5571285207212306903953,+966576589855,نعم,2020-05-02
E01785,عبدالله السواط,1139062564,الموارد البشرية,مصمم,33000,SA5542377766017418474724,+966551024209,لا,2025-12-08
E01786,كريم العنزي,1097344616,التشغيل,مصمم,55000,SA1893261609418485343057,+966521952241,لا,2018-06-15
E01787,رند العامري,1739044566,المشتريات,مسؤول مشتريات,27500,SA5745613907367548974647,+966542143355,لا,2013-04-24
E01788,محمد العنزي,1428339343,إدارة المخاطر,مسؤول مشتريات,8500,SA4131637091262162040396,+966557811893,نعم,2023-03-04
E01789,مساعد الحربي,1836211332,الخدمات المساندة,كبير محللين,22000,SA3259107965805440588507,+966529976947,نعم,2026-03-27
E01790,ديمة العنزي,1288562992,المشتريات,كبير محللين,18000,SA1160768410278311161614,+966545322621,نعم,2025-05-29
E01791,رامي الزهراني,1369315922,الخدمات المساندة,رئيس قسم,14500,SA0506609526883808271343,+966561217316,نعم,2011-09-09
E01792,نادية اليامي,1909109892,ضبط الجودة,أخصائي,8500,SA2906119097957350209219,+966560789463,لا,2011-03-10
E01793,الجوهرة الشهري,1330693407,المالية,موظف خدمة عملاء,41000,SA4967470382086508229676,+966529985444,لا,2010-10-24
E01794,محمد العامري,1433534672,تقنية المعلومات,مختص,22000,SA1575865692855471899430,+966531094251,نعم,2018-08-29
E01795,ناصر السلمي,1585535147,التدقيق الداخلي,موظف خدمة عملاء,55000,SA0322889275346921878073,+966572213294,نعم,2016-05-06
E01796,زياد الجهني,1897608871,إدارة المعرفة,مدقق حسابات,8500,SA0797698654433817854807,+966538230029,نعم,2025-12-13
E01797,صقر الرويلي,1344610348,التشغيل,مسؤول مشتريات,33000,SA1523564836727582330534,+966534545237,لا,2022-01-05
E01798,شهد الصاعدي,1526222623,الموارد البشرية,رئيس قسم,14500,SA4495453947468069663478,+966579059778,نعم,2023-12-18
E01799,زياد الصاعدي,1499534095,إدارة المخاطر,كبير محللين,11000,SA6445882228430415581006,+966589248640,نعم,2014-05-25
E01800,مشعل الأسمري,1246043739,الموارد البشرية,مستشار,8500,SA0587335985412265330167,+966547655754,نعم,2013-02-17
E01801,مازن الدوسري,1821845012,التخطيط والتطوير,مسؤول مشتريات,33000,SA9721835764931889274861,+966586332212,نعم,2019-03-14
E01802,عبدالله العنزي,1515189270,الخدمات المساندة,منسق,18000,SA6748917035215288155142,+966590227433,نعم,2010-11-24
E01803,مساعد الزبيدي,1734575184,الموارد البشرية,كبير محللين,18000,SA9085487308495607032496,+966505807003,لا,2018-11-15
E01804,نورة الرويلي,1726744202,التخطيط والتطوير,مدقق حسابات,55000,SA8598863928932702368345,+966599349831,نعم,2024-08-05
E01805,طلال البلوي,1341329025,ضبط الجودة,مختص,22000,SA2011979102267674346397,+966591803670,لا,2021-10-10
E01806,معاذ الشمري,1507191805,المشتريات,أمين مستودع,33000,SA5269892703260886803544,+966556151710,نعم,2018-05-09
E01807,ماجد الجهني,1325357448,إدارة المعرفة,مستشار,6500,SA7530205635545968160294,+966513801837,لا,2020-01-14
E01808,طلال العتيبي,1752893964,المالية,محلل,22000,,+966521000612,لا,2013-03-25
E01809,مروة الزبيدي,1486514167,التخطيط والتطوير,مسؤول مشتريات,27500,SA1908482513833068613820,+966557442347,لا,2015-11-07
E01810,دلال الخالدي,1401210065,الخدمات المساندة,مدير,8500,SA1910677333809038483670,+966591672594,نعم,2022-02-27
E01811,حسن المالكي,1535702581,التدقيق الداخلي,مستشار,22000,SA8586663988299141831413,+966579775696,لا,2024-10-30
E01812,سعد المرواني,1771428776,المالية,أخصائي,11000,SA1780351022020348960518,+966574943937,نعم,2015-09-03
E01813,حنان الحربي,1145399653,الموارد البشرية,كبير محللين,6500,SA5071978966757533126108,+966573186211,نعم,2011-08-06
E01814,ديمة الثبيتي,1545921635,التخطيط والتطوير,مسؤول مشتريات,11000,SA8052917020762815540157,+966562360628,لا,2018-03-17
E01815,طلال التميمي,1230271437,ضبط الجودة,محلل,6500,SA5389488291114974993852,+966548731000,لا,2015-03-31
E01816,عبدالله الشهراني,1331600534,التشغيل,رئيس قسم,41000,SA4943564769917577740812,+966546768688,نعم,2012-02-25
E01817,معاذ السلمي,1564997318,التشغيل,رئيس قسم,27500,SA4271314331894766974661,+966500308755,نعم,2011-03-19
E01818,حسين الشهري,1694142884,ضبط الجودة,محلل,41000,SA3534443468124221362725,+966526024298,نعم,2015-11-10
E01819,أنس الزياني,1602174748,الاتصال المؤسسي,مسؤول مشتريات,14500,SA0479650154352035267194,+966539718230,لا,2013-12-12
E01820,مساعد المطيري,1017291251,إدارة المخاطر,مسؤول مشتريات,18000,SA5524854920782444229359,+966565193476,نعم,2011-09-05
E01821,هبة السبيعي,1048782989,الموارد البشرية,رئيس قسم,11000,SA2516899728724284710078,+966573974070,نعم,2015-01-06
E01822,زياد العتيبي,1610626424,تقنية المعلومات,محلل,33000,SA1898091356028422689243,+966540666184,لا,2016-09-16
E01823,صفاء السبيعي,1875278465,التشغيل,أخصائي,18000,SA4541895453274129013699,+966533440683,نعم,2010-03-05
E01824,هاني الثبيتي,1286450786,التخطيط والتطوير,منسق,33000,SA9505127328521431178971,+966556186601,نعم,2026-03-10
E01825,بدر العامري,1891670026,إدارة المعرفة,مختص,41000,SA2747251244965798008549,+966528292887,لا,2010-01-17
E01826,مها المطيري,1051655908,المشتريات,مدير عام مساعد,41000,SA5157476426242757972051,+966570263278,نعم,2018-11-04
E01827,طلال السديري,1989233398,التخطيط والتطوير,مدقق حسابات,22000,SA1224624756496531136360,+966524979789,لا,2022-12-20
E01828,أحمد السلمي,1231074186,المالية,أخصائي,55000,SA3724450943884075585336,+966561889034,نعم,2016-02-29
E01829,نواف الحوساوي,1254183401,التدقيق الداخلي,مصمم,33000,SA5762101031528785737489,+966574459175,لا,2015-12-05
E01830,مروة اليامي,1527351199,المشتريات,مطور برمجيات,14500,SA3402220936302440931767,+966591334405,نعم,2013-04-26
E01831,سعد الخالدي,1885122414,إدارة المخاطر,محلل,6500,SA2558129271191162887494,+966599546585,نعم,2021-01-03
E01832,مازن السديري,1145759286,الشؤون القانونية,مدير,27500,SA1085473679406487645895,+966561388903,نعم,2014-05-21
E01833,إيمان الحوساوي,1935442192,الخدمات المساندة,مصمم,11000,SA9228940691502119427745,+966517766497,لا,2010-03-20
E01834,فهد الصاعدي,1802054401,الشؤون القانونية,منسق,55000,SA9146170423236017629763,+966577968249,نعم,2021-12-12
E01835,نجود العتيبي,1317218939,المالية,محاسب,11000,SA3639553431491636053112,+966556198900,لا,2020-11-21
E01836,حمزة الزهراني,1907707721,التخطيط والتطوير,مستشار,22000,SA9145923028412326525342,+966521560784,نعم,2015-03-23
E01837,لمى العرجاني,1353502212,التشغيل,محاسب,27500,SA2315517243859321625386,+966548065078,لا,2025-06-10
E01838,رهف الصاعدي,1481707303,الموارد البشرية,رئيس قسم,41000,SA9779215277672994591081,+966543285505,لا,2025-09-17
E01839,رهف العوفي,1061079750,المالية,مدير عام مساعد,22000,SA3518034299779352146074,+966547959498,لا,2020-06-30
E01840,خالد البلوي,1995582796,الاتصال المؤسسي,أمين مستودع,14500,SA6788951298723286860958,+966558166240,لا,2023-01-26
E01841,هاني الرشيدي,1145829618,إدارة المعرفة,موظف خدمة عملاء,27500,SA6410802364425767354404,+966546702730,نعم,2020-03-02
E01842,صقر الحربي,1050766417,التشغيل,مدقق حسابات,55000,SA5134027981947516864797,+966523294487,نعم,2019-10-03
E01843,منى البلوي,1856153158,التدقيق الداخلي,باحث,18000,SA8631432653921567422706,+966521402993,لا,2014-11-21
E01844,نايف البقمي,1087005128,التخطيط والتطوير,مدير,8500,SA8793954778788121700329,+966554855662,لا,2020-10-03
E01845,طلال البلوي,1919798528,المالية,مصمم,11000,SA0311020072975697409636,+966573240355,لا,2022-12-17
E01846,جواهر الشمري,130158084,إدارة المخاطر,محلل,18000,SA0561410770131417506132,+966563812740,نعم,2011-04-09
E01847,صالح السواط,1508674908,التخطيط والتطوير,موظف خدمة عملاء,14500,SA3476389414014362392101,+966504536782,نعم,2021-10-26
E01848,غدير البلوي,1441857297,المشتريات,مدير عام مساعد,22000,SA5102231136182526784350,+966520336163,لا,2018-12-13
E01849,يمنى العوفي,1175207198,تقنية المعلومات,باحث,6500,SA1640770410990704303189,+966581263516,نعم,2018-09-03
